combo_id,exp_name,dataset,drift_detector,sample_selector,memory_manager,anti_forgetting,anomaly_scorer,track,f1,precision,recall,pr_auc,bwt,perf_matrix,roc_auc,labeling_cost,training_time_sec,memory_footprint,memory_footprint_peak,memory_footprint_avg,avg_inference_latency_ms,best_f1_reference,seed,code_version,drift_detected_per_round,drift_score_per_round,n_drift_detected,per_category_final,per_category_recall_history,normal_fpr,normal_fpr_history,is_no_cl_baseline,f1_delta_vs_no_cl,pr_auc_delta_vs_no_cl,bwt_delta_vs_no_cl
A_dd=cade_ss=random_mm=none_af=none_as=none,A_dd=cade_ss=random_mm=none_af=none_as=none__nsl-kdd,nsl-kdd,cade,random,none,none,none,A,0.07730116175156389,0.8722689075630252,0.04044260889893244,0.8534821821122067,-0.4508721380867294,"[[0.9375218638494368, 0.7890214797136039, 0.005547850208044383, 0.0060975609756097554, 0.0], [0.7341203857665448, 0.922003804692454, 0.015089163237311385, 0.17766497461928935, 0.0], [0.38777048121433955, 0.3392250169952414, 0.19824504387390313, 0.07792207792207792, 0.0], [0.06989039329464862, 0.2852112676056338, 0.009342436219906576, 0.17427385892116182, 0.0], [0.04572772406584792, 0.2332001452960407, 0.00432900432900433, 0.1452991452991453, 0.0]]",0.8204031401928579,0.09999761853730561,69.06406450271606,0,0,0.0,0.0011197656837230545,0.8319152227722773,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8983641727004559, 'recall_final': 0.023464735854116386, 'forgetting': 0.8748994368463395}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.9008674101610905, 'recall_final': 0.1325898389095415, 'forgetting': 0.768277571251549}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.11074800290486565, 'recall_final': 0.002178649237472767, 'forgetting': 0.10856935366739288}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.105, 'recall_final': 0.085, 'forgetting': 0.01999999999999999}}","{'DoS': [0.8983641727004559, 0.5919817645481362, 0.24148565299007776, 0.036336819522660234, 0.023464735854116386], 'Probe': [0.6827757125154895, 0.9008674101610905, 0.20611317637339943, 0.16728624535315986, 0.1325898389095415], 'R2L': [0.002904865649963689, 0.007988380537400145, 0.11074800290486565, 0.004720406681190995, 0.002178649237472767], 'U2R': [0.005, 0.175, 0.045, 0.105, 0.085]}",0.007826176500875297,"[0.06446298012563073, 0.07506950880444857, 0.01163628874472248, 0.009576768612913192, 0.007826176500875297]",False,-0.3417989300758007,-0.056886458403210716,-0.06722364535058983
A_dd=ssf_ss=ssf_mm=ssf_af=none_as=none,A_dd=ssf_ss=ssf_mm=ssf_af=none_as=none__nsl-kdd,nsl-kdd,ssf,ssf,ssf,none,none,A,0.07689533290052658,0.5174757281553398,0.04153354632587859,0.5224815315537058,-0.43460629242566884,"[[0.7264840549441721, 0.4713375796178343, 0.006230529595015576, 0.07267441860465117, 0.0], [0.8898577657065256, 0.8533049040511728, 0.011780104712041885, 0.11567164179104478, 0.0], [0.4522713628176907, 0.20215633423180596, 0.32975502339664187, 0.1553030303030303, 0.0], [0.09033560434014636, 0.07589114603296282, 0.010496850944716586, 0.11111111111111112, 0.0], [0.10328403108548508, 0.07216890595009597, 0.007705779334500875, 0.09907120743034058, 0.0]]",0.35769578101611765,0.09999761853730561,92.41114592552185,1000,1000,1000.0,0.0022022520252116783,0.7255190360355264,42,8c086d2c61eb,"[False, True, True, True, True]","[0.0, 0.6667711442786071, 0.406691371681416, 0.2397988165680474, 0.5800742500742501]",4,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.6063287744703674, 'recall_final': 0.055242692410834, 'forgetting': 0.5510860820595334}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.8265179677819083, 'recall_final': 0.03882693102023957, 'forgetting': 0.7876910367616687}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.21750181554103123, 'recall_final': 0.0039941902687000725, 'forgetting': 0.21350762527233116}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.09, 'recall_final': 0.08, 'forgetting': 0.009999999999999995}}","{'DoS': [0.6063287744703674, 0.83467417538214, 0.30303030303030304, 0.04800214534727809, 0.055242692410834], 'Probe': [0.3667905824039653, 0.8265179677819083, 0.12391573729863693, 0.040892193308550186, 0.03882693102023957], 'R2L': [0.0036310820624546117, 0.006535947712418301, 0.21750181554103123, 0.0054466230936819175, 0.0039941902687000725], 'U2R': [0.125, 0.155, 0.205, 0.09, 0.08]}",0.05117907527546082,"[0.23571207908557307, 0.15003604160230666, 0.1392235609103079, 0.05097312326227989, 0.05117907527546082]",False,-0.342204758926838,-0.38788710896171164,-0.05095779968952929
A_dd=ssf_ss=ssf_mm=ssf_af=none_as=cade_mad,A_dd=ssf_ss=ssf_mm=ssf_af=none_as=cade_mad__nsl-kdd,nsl-kdd,ssf,ssf,ssf,none,cade_mad,A,0.06843666353179484,0.4777777777777778,0.036858100210395074,0.5691488553302583,-0.5596046495229323,"[[0.8016149241264094, 0.4911167512690355, 0.2765957446808511, 0.06144842721287491, 0.0], [0.8874086807047701, 0.8416971785483524, 0.2874015748031496, 0.143646408839779, 0.0], [0.3425175580767153, 0.1962134251290878, 0.2831551574689396, 0.22689075630252103, 0.0], [0.30995901185332886, 0.2977174991730069, 0.2056190182154986, 0.56, 0.0], [0.0881201868450953, 0.07862595419847326, 0.006302521008403361, 0.075, 0.0]]",0.4731918500938319,0.09999761853730561,90.07899403572083,1000,1000,1000.0,0.0011245035972893027,0.7254996183961331,42,8c086d2c61eb,"[False, True, True, True, True]","[0.0, 0.6667711442786071, 0.4066222345132744, 0.24910355029585796, 0.5508244728244728]",4,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.7720568517028694, 'recall_final': 0.046795387503352104, 'forgetting': 0.7252614641995173}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.8071045022717885, 'recall_final': 0.042544403139198675, 'forgetting': 0.7645600991325898}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.17792302106027597, 'recall_final': 0.0032679738562091504, 'forgetting': 0.17465504720406683}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.7, 'recall_final': 0.06, 'forgetting': 0.6399999999999999}}","{'DoS': [0.7720568517028694, 0.83065164923572, 0.21252346473585412, 0.1875838026280504, 0.046795387503352104], 'Probe': [0.4795539033457249, 0.8071045022717885, 0.11771995043370508, 0.18587360594795538, 0.042544403139198675], 'R2L': [0.22657952069716775, 0.18554829339143064, 0.17792302106027597, 0.12091503267973856, 0.0032679738562091504], 'U2R': [0.21, 0.195, 0.27, 0.7, 0.06]}",0.053238595407270106,"[0.5790340850581814, 0.15116877767480177, 0.10946349500566369, 0.08320461332509525, 0.053238595407270106]",False,-0.35066342829556973,-0.34121978518515916,-0.17595615678679277
A_dd=none_ss=ssf_mm=spider_af=none_as=none,A_dd=none_ss=ssf_mm=spider_af=none_as=none__nsl-kdd,nsl-kdd,none,ssf,spider,none,none,A,0.06770561479382596,0.7854671280276817,0.035377542273825294,0.7300392352329496,-0.36019436516994974,"[[0.7264840549441721, 0.4713375796178343, 0.006230529595015576, 0.07267441860465117, 0.0], [0.9105193631370366, 0.7287938647455264, 0.024928092042186, 0.017636684303350973, 0.0], [0.9143617393739935, 0.710036275695284, 0.028645833333333336, 0.12741312741312744, 0.0], [0.35303113052976515, 0.23923782639378968, 0.020251396648044692, 0.2649842271293375, 0.0], [0.08422939068100357, 0.0718232044198895, 0.012160228898426322, 0.13991769547325103, 0.0]]",0.6811555183805191,0.09999761853730561,95.47084856033325,1000,1000,1000.0,0.0010657027057081863,0.7257418506066363,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.6063287744703674, 'recall_final': 0.0441137034057388, 'forgetting': 0.5622150710646285}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.647666253614209, 'recall_final': 0.0375877736472532, 'forgetting': 0.6100784799669559}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.01597676107480029, 'recall_final': 0.006172839506172839, 'forgetting': 0.00980392156862745}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.21, 'recall_final': 0.085, 'forgetting': 0.12499999999999999}}","{'DoS': [0.6063287744703674, 0.8779833735585948, 0.8754357736658621, 0.21668007508715473, 0.0441137034057388], 'Probe': [0.3667905824039653, 0.647666253614209, 0.6063610078479967, 0.14002478314745972, 0.0375877736472532], 'R2L': [0.0036310820624546117, 0.014161220043572984, 0.01597676107480029, 0.010530137981118372, 0.006172839506172839], 'U2R': [0.125, 0.025, 0.165, 0.21, 0.085]}",0.012769024817217589,"[0.23571207908557307, 0.17804551539491298, 0.14087117701575533, 0.04119040263618577, 0.012769024817217589]",False,-0.3513944770335386,-0.18032940528246788,0.02345412756618981
A_dd=cade_ss=ssf_mm=none_af=gpm_as=none,A_dd=cade_ss=ssf_mm=none_af=gpm_as=none__nsl-kdd,nsl-kdd,cade,ssf,none,gpm,none,A,0.05956160241874528,0.9924433249370277,0.030702096158341775,0.8397634043057848,-0.3760519358393957,"[[0.6261276891047883, 0.33032858389066594, 0.005617977528089888, 0.07320644216691069, 0.0], [0.7464489795918366, 0.6352941176470588, 0.016134453781512605, 0.01904761904761905, 0.0], [0.8181958365458751, 0.6509824198552223, 0.16573208722741434, 0.07751937984496124, 0.0], [0.6407942238267148, 0.5264094955489614, 0.18269540045030558, 0.27863777089783287, 0.0], [0.09012930482652669, 0.019631901840490795, 0.006514657980456026, 0.08530805687203791, 0.0]]",0.7574984655708392,0.09999761853730561,80.98718595504761,0,0,0.0,0.0010610176706415614,0.7884768823751732,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.48390989541432017, 'recall_final': 0.0471976401179941, 'forgetting': 0.43671225529632607}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.5018587360594795, 'recall_final': 0.009913258983890954, 'forgetting': 0.49194547707558856}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.09658678286129267, 'recall_final': 0.0032679738562091504, 'forgetting': 0.09331880900508352}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.225, 'recall_final': 0.045, 'forgetting': 0.18}}","{'DoS': [0.48390989541432017, 0.6130329847144006, 0.7114507910968088, 0.47599892732636095, 0.0471976401179941], 'Probe': [0.23461379595208592, 0.5018587360594795, 0.520033044196613, 0.3663775299463032, 0.009913258983890954], 'R2L': [0.0032679738562091504, 0.008714596949891068, 0.09658678286129267, 0.10312273057371096, 0.0032679738562091504], 'U2R': [0.125, 0.02, 0.075, 0.225, 0.045]}",0.00030892801977139327,"[0.234373390999897, 0.10699207084749253, 0.09720935022139841, 0.036659458346205334, 0.00030892801977139327]",False,-0.3595384894086193,-0.07060523620963266,0.007596556896743822
A_dd=cade_ss=ssf_mm=spider_af=none_as=none,A_dd=cade_ss=ssf_mm=spider_af=none_as=none__nsl-kdd,nsl-kdd,cade,ssf,spider,none,none,A,0.046057116885084466,0.8260869565217391,0.023688926985116498,0.6487161847910278,-0.41853198886058757,"[[0.6261276891047883, 0.33032858389066594, 0.005617977528089888, 0.07320644216691069, 0.0], [0.862622361323833, 0.7306558585114223, 0.007387862796833773, 0.03736799350121853, 0.0], [0.8626155878467635, 0.7130559540889526, 0.27828054298642535, 0.1758241758241758, 0.0], [0.18948891031822565, 0.2702702702702703, 0.3047158403869407, 0.3388704318936877, 0.0], [0.005336179295624333, 0.08060055314105098, 0.11652470187393525, 0.09734513274336283, 0.0]]",0.4783209908569134,0.09999761853730561,101.47933840751648,1000,1000,1000.0,0.0010769129476283271,0.7262280953748922,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 2.8053932189941406, 0.646811842918396, 0.6221561431884766, 1.1413345336914062]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.48390989541432017, 'recall_final': 0.0026816840976133013, 'forgetting': 0.48122821131670684}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.8190830235439901, 'recall_final': 0.042131350681536554, 'forgetting': 0.7769516728624536}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.1786492374727669, 'recall_final': 0.06209150326797386, 'forgetting': 0.11655773420479304}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.255, 'recall_final': 0.055, 'forgetting': 0.2}}","{'DoS': [0.48390989541432017, 0.8684633950120676, 0.7880128720836685, 0.10539018503620273, 0.0026816840976133013], 'Probe': [0.23461379595208592, 0.8190830235439901, 0.6158612143742255, 0.1590251961999174, 0.042131350681536554], 'R2L': [0.0032679738562091504, 0.005083514887436456, 0.1786492374727669, 0.1830065359477124, 0.06209150326797386], 'U2R': [0.125, 0.115, 0.24, 0.255, 0.055]}",0.006590464421789723,"[0.234373390999897, 0.5314591700133868, 0.1478735454639069, 0.024199361548759138, 0.006590464421789723]",False,-0.3730429749422801,-0.26165245572438967,-0.03488349612444802
A_dd=none_ss=ssf_mm=none_af=gpm_as=none,A_dd=none_ss=ssf_mm=none_af=gpm_as=none__nsl-kdd,nsl-kdd,none,ssf,none,gpm,none,A,0.039856455676872564,0.9886363636363636,0.02033819060235331,0.826840278411231,-0.32514841492040153,"[[0.7264840549441721, 0.4713375796178343, 0.006230529595015576, 0.07267441860465117, 0.0], [0.853201379517169, 0.6398730830248546, 0.014285714285714285, 0.016000000000000004, 0.0], [0.8477389408537872, 0.6082130965593784, 0.036486107213022735, 0.03053435114503817, 0.0], [0.04735120994113799, 0.12860993453985367, 0.04606661941885188, 0.1187214611872146, 0.0], [0.035813034891375904, 0.08313539192399048, 0.007235890014471781, 0.09478672985781991, 0.0]]",0.7976447807305563,0.09999761853730561,74.17910099029541,0,0,0.0,0.0010634500816242333,0.7999853173292222,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.6063287744703674, 'recall_final': 0.018235451863770447, 'forgetting': 0.588093322606597}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.49979347377116895, 'recall_final': 0.04337050805452292, 'forgetting': 0.45642296571664603}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.023602033405954976, 'recall_final': 0.0036310820624546117, 'forgetting': 0.019970951343500364}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.065, 'recall_final': 0.05, 'forgetting': 0.015}}","{'DoS': [0.6063287744703674, 0.7629391257709842, 0.8081255028157683, 0.024269241083400374, 0.018235451863770447], 'Probe': [0.3667905824039653, 0.49979347377116895, 0.5658818669971086, 0.06897976042957456, 0.04337050805452292], 'R2L': [0.0036310820624546117, 0.007625272331154684, 0.023602033405954976, 0.023602033405954976, 0.0036310820624546117], 'U2R': [0.125, 0.015, 0.07, 0.065, 0.05]}",0.00030892801977139327,"[0.23571207908557307, 0.08794150962825661, 0.37256719184430026, 0.0031922562043043973, 0.00030892801977139327]",False,-0.379243636150492,-0.08352836210418646,0.058500077815738016
A_dd=cade_ss=random_mm=none_af=gpm_as=none,A_dd=cade_ss=random_mm=none_af=gpm_as=none__nsl-kdd,nsl-kdd,cade,random,none,gpm,none,A,0.03969465648854962,0.9737827715355806,0.020260266500428583,0.598441443816482,-0.44619306744715154,"[[0.9375218638494368, 0.7890214797136039, 0.005547850208044383, 0.0060975609756097554, 0.0], [0.5126953125, 0.6963873943120678, 0.020526855969893943, 0.1748071979434447, 0.0], [0.465658922593081, 0.5727324586423275, 0.1856325492689129, 0.19526627218934914, 0.0], [0.05957336108220604, 0.13681783243658724, 0.02152080344332855, 0.1111111111111111, 0.0], [0.038395792241946086, 0.07930214115781126, 0.008670520231213874, 0.01951219512195122, 0.0]]",0.37333895821614327,0.09999761853730561,72.613929271698,0,0,0.0,0.0011168256391439985,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.8983641727004559, 'recall_final': 0.0195762939125771, 'forgetting': 0.8787878787878788}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.5613382899628253, 'recall_final': 0.041305245766212306, 'forgetting': 0.520033044196613}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.10602759622367465, 'recall_final': 0.004357298474945534, 'forgetting': 0.10167029774872911}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.06, 'recall_final': 0.01, 'forgetting': 0.049999999999999996}}","{'DoS': [0.8983641727004559, 0.35197103781174577, 0.3077232502011263, 0.0307052829176723, 0.0195762939125771], 'Probe': [0.6827757125154895, 0.5613382899628253, 0.4147046674927716, 0.0735233374638579, 0.041305245766212306], 'R2L': [0.002904865649963689, 0.010893246187363835, 0.10602759622367465, 0.010893246187363835, 0.004357298474945534], 'U2R': [0.005, 0.17, 0.165, 0.06, 0.01]}",0.000720832046133251,"[0.06446298012563073, 0.07434867675831532, 0.050664195242508495, 0.0016476161054474307, 0.000720832046133251]",False,-0.37940543533881493,-0.3119271966989354,-0.06254457471101199
A_dd=none_ss=ssf_mm=none_af=none_as=none,A_dd=none_ss=ssf_mm=none_af=none_as=none__nsl-kdd,nsl-kdd,none,ssf,none,none,none,A,0.004807319531674033,0.484375,0.002415647159666485,0.5813045926110583,-0.4270831241245971,"[[0.7264840549441721, 0.4713375796178343, 0.006230529595015576, 0.07267441860465117, 0.0], [0.772347266881029, 0.782711944906198, 0.02313712146988772, 0.01643835616438356, 0.0], [0.2687290776867136, 0.33458007480448826, 0.02125398512221042, 0.25362318840579706, 0.0], [0.11032567533451149, 0.14823261117445838, 0.016416845110635257, 0.28346456692913385, 0.0], [0.0018716577540106951, 0.008220304151253596, 0.002897500905469033, 0.09259259259259259, 0.0]]",0.4448886904636811,0.09999761853730561,72.86477017402649,0,0,0.0,0.0010938234918078603,0.7254996183961331,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.6063287744703674, 'recall_final': 0.0009385894341646554, 'forgetting': 0.6053901850362027}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.6807104502271788, 'recall_final': 0.004130524576621231, 'forgetting': 0.6765799256505576}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.010893246187363835, 'recall_final': 0.0014524328249818446, 'forgetting': 0.00944081336238199}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.18, 'recall_final': 0.05, 'forgetting': 0.13}}","{'DoS': [0.6063287744703674, 0.644140520246715, 0.15607401448109412, 0.05859479753285063, 0.0009385894341646554], 'Probe': [0.3667905824039653, 0.6807104502271788, 0.20322180916976457, 0.080545229244114, 0.004130524576621231], 'R2L': [0.0036310820624546117, 0.012345679012345678, 0.010893246187363835, 0.008351488743645606, 0.0014524328249818446], 'U2R': [0.125, 0.015, 0.175, 0.18, 0.05]}",0.003398208217485326,"[0.23571207908557307, 0.08196890124600968, 0.020080321285140562, 0.011018432705179692, 0.003398208217485326]",False,-0.41429277229569056,-0.32906404790435917,-0.043434631388457545
A_dd=cade_ss=ssf_mm=none_af=none_as=none,A_dd=cade_ss=ssf_mm=none_af=none_as=none__nsl-kdd,nsl-kdd,cade,ssf,none,none,none,A,0.003262135922330097,0.5,0.0016364061404192318,0.6695191501494648,-0.4094399665564318,"[[0.6261276891047883, 0.33032858389066594, 0.005617977528089888, 0.07320644216691069, 0.0], [0.74079565109958, 0.7700406795884184, 0.003425830763960261, 0.07446808510638299, 0.0], [0.4202244833735445, 0.4787692307692307, 0.057083906464924346, 0.3630769230769231, 0.0], [0.0300078968149513, 0.18242990654205607, 0.028530670470756067, 0.2913385826771654, 0.0], [0.00107095046854083, 0.004116920543433511, 0.0007256894049346881, 0.10091743119266054, 0.0]]",0.5147696023591095,0.09999761853730561,76.56933617591858,0,0,0.0,0.0010758659533357856,0.7298448172387184,42,8c086d2c61eb,"[False, False, False, False, False]","[0.0, 0.0, 0.0, 0.0, 0.0]",0,"{'DoS': {'n_test': 7458, 'first_seen_round': 0, 'recall_at_first_seen': 0.48390989541432017, 'recall_final': 0.0005363368195226602, 'forgetting': 0.4833735585947975}, 'Probe': {'n_test': 2421, 'first_seen_round': 1, 'recall_at_first_seen': 0.664601404378356, 'recall_final': 0.0020652622883106154, 'forgetting': 0.6625361420900454}, 'R2L': {'n_test': 2754, 'first_seen_round': 2, 'recall_at_first_seen': 0.030137981118373274, 'recall_final': 0.00036310820624546115, 'forgetting': 0.02977487291212781}, 'U2R': {'n_test': 200, 'first_seen_round': 3, 'recall_at_first_seen': 0.185, 'recall_final': 0.055, 'forgetting': 0.13}}","{'DoS': [0.48390989541432017, 0.6029766693483508, 0.2685706623759721, 0.015285599356395816, 0.0005363368195226602], 'Probe': [0.23461379595208592, 0.664601404378356, 0.32135481206113176, 0.10078479966955803, 0.0020652622883106154], 'R2L': [0.0032679738562091504, 0.0018155410312273058, 0.030137981118373274, 0.014524328249818447, 0.00036310820624546115], 'U2R': [0.125, 0.07, 0.295, 0.185, 0.055]}",0.002162496138399753,"[0.234373390999897, 0.08505818144372361, 0.03429101019462465, 0.007826176500875297, 0.002162496138399753]",False,-0.4158379559050345,-0.2408494903659526,-0.025791473820292232
